class_id,class_name,mAP50,mAP50-95
0,sheep,0.9040781683811762,0.4703431757557963
1,cattle,0.87674964752398,0.5380864890701097
2,seal,0.8759291571133333,0.5332977685861936
3,camelus,0.6792229196723949,0.3318452204288031
4,kiang,0.6648898307279287,0.32321850379349326
5,zebra,0.7501112676305911,0.39828261891274686
6,crocodile,0.9460227272727274,0.45229075017088183
7,elephant,0.5603820346020573,0.1594567164903012
8,deer,0.6207600980184256,0.2838422154897387
9,horse,0.9388080808080808,0.5627159698424824

GLOBAL,all,0.7816953931750695,0.4053379428540546
