class_id,class_name,mAP50,mAP50-95
0,sheep,0.9529194499344918,0.5803186175053504
1,cattle,0.9647857749551976,0.6399372315224773
2,seal,0.9838973681319867,0.6914673618651946
3,camelus,0.8231302487974366,0.4348639242583886
4,kiang,0.8177143507953071,0.4156686869471293
5,zebra,0.8543313229527342,0.4888765331934806
6,crocodile,0.5060204678362573,0.32304397918407124
7,elephant,0.33082280612633386,0.10209727320640187
8,deer,0.03462024952642969,0.009803115962464547
9,horse,0.7366084768073391,0.3597278048810538

GLOBAL,all,0.7004850515863514,0.40458045285260125
