class_id,class_name,mAP50,mAP50-95
0,sheep,0.956592277061278,0.5884812056079787
1,cattle,0.9450490896730359,0.6016652570529539
2,seal,0.6548481726910453,0.42307966832382127
3,camelus,0.7743820831990547,0.3792673899122909
4,kiang,0.6757288885751083,0.3155029954407206
5,zebra,0.279876683834956,0.16297061761584306
6,crocodile,0.001635898742759453,0.0005282996950609206
7,elephant,0.000730240581991802,0.0002835081271839724
8,deer,0.0,0.0
9,horse,9.996679620260291e-05,9.99667962026029e-06

GLOBAL,all,0.4288943301155432,0.24717889384554734
