class_id,class_name,mAP50,mAP50-95
0,sheep,0.9013955839339126,0.4738067412898614
1,cattle,0.8419646952286515,0.5327118787543391
2,seal,0.905763384697281,0.5552720000504963
3,camelus,0.6580426052789743,0.3048043384452153
4,kiang,0.6864508293381544,0.3084307239552096
5,zebra,0.752438267537249,0.3799812482486739
6,crocodile,0.7827678571428571,0.43850184829291566
7,elephant,0.5436283083587068,0.14429886628551944
8,deer,0.4417678550797914,0.2805373661286623
9,horse,0.9815217391304346,0.5565250397997378

GLOBAL,all,0.7495741125726013,0.397487005125063
