class_id,class_name,mAP50,mAP50-95
0,sheep,0.9437077614406566,0.5399021721164317
1,cattle,0.9476222516980998,0.5959641493671247
2,seal,0.9630412079600253,0.6410743989215837
3,camelus,0.7963081667677173,0.379077690913883
4,kiang,0.7876053592576602,0.34654474022067183
5,zebra,0.7569236366053018,0.37876619810456125
6,crocodile,0.23967254108120983,0.07095227199497053
7,elephant,0.48812135196536244,0.12985018024432088
8,deer,0.313126711320898,0.12404129728547664
9,horse,0.8953085405993069,0.38113239379470265

GLOBAL,all,0.7131437528696238,0.3587305492963726
