class_id,class_name,mAP50,mAP50-95
0,sheep,0.902139355409885,0.48721618643153164
1,cattle,0.8696511689379408,0.5046297316427337
2,seal,0.9234578936590015,0.5923633070298033
3,camelus,0.7040339739361747,0.31310601978767305
4,kiang,0.7192659313192671,0.31689714613530423
5,zebra,0.7451081638982145,0.3580103433070005
6,crocodile,0.10038542717086833,0.04200250289883395
7,elephant,0.4521486186579263,0.12146967603775057
8,deer,0.18381387414103728,0.08655728523825468
9,horse,0.9493072979493365,0.5387199327789994

GLOBAL,all,0.6549311705079652,0.33609721312878854
