class_id,class_name,mAP50,mAP50-95
0,sheep,0.9428980684806335,0.5355247913849921
1,cattle,0.9255212561428139,0.6016214635604191
2,seal,0.9719913220459659,0.631120774182448
3,camelus,0.7782401328904569,0.3934421173191077
4,kiang,0.8433191344815223,0.3800682880603642
5,zebra,0.8659757528866568,0.48040683692898944
6,crocodile,0.81000904159132,0.36312148300644503
7,elephant,0.5280012363589985,0.15006828359976818
8,deer,0.4864485525398374,0.2151983943197484
9,horse,0.9376963500512446,0.5704898361473932

GLOBAL,all,0.8090100847469449,0.4321062268509676
