class_id,class_name,mAP50,mAP50-95
0,sheep,0.9492946159040345,0.553959144922627
1,cattle,0.9497119885832694,0.602350060841742
2,seal,0.9587225741652121,0.6421430528183019
3,camelus,0.8076729665488349,0.3802595797799031
4,kiang,0.8319407446125091,0.37348898256330754
5,zebra,0.8400259047249625,0.44085413954054253
6,crocodile,0.14682607780130758,0.0429386508207946
7,elephant,0.5263527520928889,0.1436713003975781
8,deer,0.4490345682073164,0.17827200305980329
9,horse,0.9117023149264528,0.4227088701342196

GLOBAL,all,0.7371284507566788,0.37806457848788194
