class_id,class_name,mAP50,mAP50-95
0,sheep,0.9229328172710305,0.5219085373732918
1,cattle,0.864002608707878,0.5379411907436091
2,seal,0.9512860515015635,0.6141841255710417
3,camelus,0.7040716557894972,0.32082423875000693
4,kiang,0.77889524640818,0.34506097737333297
5,zebra,0.7833957942990226,0.40347797229778004
6,crocodile,0.4857394732074105,0.24473644542701942
7,elephant,0.5020619359661017,0.13370245554527607
8,deer,0.5678700317965022,0.2961166018623665
9,horse,0.9513063394043619,0.5368543318726682

GLOBAL,all,0.7511561954351549,0.3954806876816393
