class_id,class_name,mAP50,mAP50-95
0,sheep,0.9380372208782581,0.5347534582752256
1,cattle,0.9349606638029503,0.6126946079419864
2,seal,0.9605230296339864,0.6342148297801452
3,camelus,0.7970646741243579,0.40283202943681146
4,kiang,0.838279568490466,0.3829740451187285
5,zebra,0.869027809645924,0.4757473447472667
6,crocodile,0.34099935765673184,0.14176854430350044
7,elephant,0.5348679051433789,0.1448426019510351
8,deer,0.480587743572005,0.23548491033109503
9,horse,0.892791603511431,0.5345936019882627

GLOBAL,all,0.758713957645949,0.4099905973874057
