class_id,class_name,mAP50,mAP50-95
0,sheep,0.9379509023514084,0.5280966654248046
1,cattle,0.9002332212221249,0.5545597208783788
2,seal,0.9419636202498699,0.5946194050326439
3,camelus,0.7062263521376235,0.328234786002376
4,kiang,0.8006854361043493,0.3554558426977358
5,zebra,0.7895398403424708,0.4234071566323755
6,crocodile,0.827828282828283,0.3527560095266115
7,elephant,0.5163733062498574,0.14068358578185294
8,deer,0.6329075914826829,0.2823550841408317
9,horse,0.9118843056778481,0.5020120517732127

GLOBAL,all,0.7965592858646519,0.4062180307890824
