class_id,class_name,mAP50,mAP50-95
0,sheep,0.9486357270571905,0.5663537158527517
1,cattle,0.947779962830339,0.6121932785677756
2,seal,0.975689824529889,0.6490751262404643
3,camelus,0.8094235526357911,0.39986680715284645
4,kiang,0.724387845139359,0.3488138196137357
5,zebra,0.7061995311477605,0.3618345461447524
6,crocodile,0.024719514919223126,0.005330190231052253
7,elephant,0.20905377295551478,0.05269011062218683
8,deer,0.0,0.0
9,horse,0.0063314852227951465,0.0018902261540608232

GLOBAL,all,0.5352221216437862,0.2998047820579626
