class_id,class_name,mAP50,mAP50-95
0,sheep,0.938092365423961,0.527770041359088
1,cattle,0.9332034321813356,0.5905434328419961
2,seal,0.9692882645006416,0.6393888350293224
3,camelus,0.7910955593976982,0.37460755504597476
4,kiang,0.8228082442472207,0.356249446246916
5,zebra,0.8514898558310413,0.4567965896902925
6,crocodile,0.35700854107815105,0.14241562639306796
7,elephant,0.5071512324493124,0.13561874153988895
8,deer,0.328558000071362,0.1795541177908663
9,horse,0.8753665099268547,0.49825437805169664

GLOBAL,all,0.7374062005107579,0.3901198763989109
