class_id,class_name,mAP50,mAP50-95
0,sheep,0.946240685578896,0.5384418498249423
1,cattle,0.9353483896818128,0.6025833926934027
2,seal,0.9661180476713691,0.6362711185664137
3,camelus,0.7657516951545731,0.35446778429148884
4,kiang,0.8022332687993294,0.3697172050994909
5,zebra,0.8679364269459939,0.4864097086266973
6,crocodile,0.19444192287223658,0.10100897030213732
7,elephant,0.500417188980365,0.14405680101148172
8,deer,0.34963624013304295,0.2074644023574393
9,horse,0.8861746175462065,0.5159082292229474

GLOBAL,all,0.7214298483363825,0.3956329461996441
