class_id,class_name,mAP50,mAP50-95
0,sheep,0.9511820816468073,0.5803672293374438
1,cattle,0.9621519051248519,0.6385218890544204
2,seal,0.9832202754135216,0.6937561354798343
3,camelus,0.7884486895668188,0.40643375878872157
4,kiang,0.781779830607515,0.3916236151492626
5,zebra,0.8630362494072523,0.4963187407732771
6,crocodile,0.491572226337683,0.27137880209979914
7,elephant,0.25942056513812395,0.07895201690658099
8,deer,0.007034121782716652,0.0029342634542875628
9,horse,0.6735880070370949,0.32617631888743787

GLOBAL,all,0.6761433952062386,0.38864627699310644
