class_id,class_name,mAP50,mAP50-95
0,sheep,0.9477332322284072,0.5593405517590632
1,cattle,0.9661115866416986,0.648403774754868
2,seal,0.9856929694759055,0.6919891880004105
3,camelus,0.7533443501469232,0.38036239262674554
4,kiang,0.7958986125885021,0.3847216110421254
5,zebra,0.8413482187676086,0.46968982723204744
6,crocodile,0.2956930922761182,0.12798716431653334
7,elephant,0.18903541114627828,0.057882391819572374
8,deer,0.0004490632402081002,0.0001459566093236731
9,horse,0.03778288141857323,0.012428955630948547

GLOBAL,all,0.5813089417930224,0.3332951813791638
