class_id,class_name,mAP50,mAP50-95
0,sheep,0.9439363413076416,0.5410094614121992
1,cattle,0.9349618839323123,0.6063058627374982
2,seal,0.9568455446464679,0.6388814914038828
3,camelus,0.7759157667624715,0.37524770389473616
4,kiang,0.8321913831261933,0.3763441094545099
5,zebra,0.8764452617953935,0.49018948313883215
6,crocodile,0.6734113993423458,0.36176803103495175
7,elephant,0.5070443809221908,0.13833359480129076
8,deer,0.40909931914742326,0.20561349583895208
9,horse,0.9040427763255086,0.5423059008554734

GLOBAL,all,0.7813894057307949,0.42759991345723264
