class_id,class_name,mAP50,mAP50-95
0,sheep,0.9424436589589295,0.5378482594254059
1,cattle,0.8936233679002572,0.5460777521584055
2,seal,0.9578112905018304,0.6258441395852052
3,camelus,0.7449113571208916,0.3367983348156603
4,kiang,0.8307948270734259,0.37208295221543247
5,zebra,0.7629103789503755,0.3700089545859062
6,crocodile,0.6413026551205524,0.24110793020727733
7,elephant,0.5272885726051709,0.13893578895448505
8,deer,0.379552171965965,0.175781065756083
9,horse,0.924324228642768,0.4298791906335569

GLOBAL,all,0.7604962508840167,0.3774364368337418
