class_id,class_name,mAP50,mAP50-95
0,sheep,0.9435155881297473,0.5368775417088945
1,cattle,0.9345935620317937,0.5930097339757828
2,seal,0.9633303170540437,0.6368644298446784
3,camelus,0.7885933648999903,0.3699939233864102
4,kiang,0.8362417409359708,0.38556783333398653
5,zebra,0.8345245150540119,0.4456481629941991
6,crocodile,0.2630568034292713,0.0989024173446476
7,elephant,0.5097428415769549,0.13759538790625997
8,deer,0.34807565946166796,0.18088690817647343
9,horse,0.9350952380952382,0.5315541767188764

GLOBAL,all,0.7356769630668689,0.39169005153902087
