class_id,class_name,mAP50,mAP50-95
0,sheep,0.9401837181335088,0.5271641285891651
1,cattle,0.9378711121713045,0.6153004880589803
2,seal,0.9579829968477431,0.625375915922336
3,camelus,0.7856100775155259,0.38781629503343495
4,kiang,0.8252871591773833,0.3688635616045367
5,zebra,0.8916969469072537,0.49010957604217326
6,crocodile,0.6046578551472169,0.3331798941336185
7,elephant,0.5696551507052261,0.16119275760792723
8,deer,0.7328189540955496,0.33851915879005584
9,horse,0.9317392498602298,0.5848785179899922

GLOBAL,all,0.8177503220560942,0.443240029377222
