class_id,class_name,mAP50,mAP50-95
0,sheep,0.9048755130398276,0.46478875502005534
1,cattle,0.8661023709892505,0.5367390851916861
2,seal,0.8951031334121482,0.5482668034919109
3,camelus,0.6877447466735045,0.3237795354024887
4,kiang,0.68983001339854,0.32180484007480537
5,zebra,0.7938925414587379,0.4186654181865066
6,crocodile,0.8498214285714284,0.402835249589491
7,elephant,0.5892924881807076,0.15027531195160576
8,deer,0.37286471663619747,0.2188361838600157
9,horse,0.995,0.5930724545575805

GLOBAL,all,0.7644526952360342,0.3979063637326146
