class_id,class_name,mAP50,mAP50-95
0,sheep,0.9418971291657493,0.5392919468026245
1,cattle,0.9074790679249558,0.5525501884085499
2,seal,0.9655371027215655,0.6232895046665453
3,camelus,0.7188283143917265,0.3339161848635623
4,kiang,0.7924575477467565,0.35026897938551965
5,zebra,0.806217375191292,0.3925043704777028
6,crocodile,0.46427442782970907,0.20459366389153164
7,elephant,0.475563926375247,0.12739834951733794
8,deer,0.11575133795407132,0.04667790499978411
9,horse,0.9323917380918927,0.5017514117563396

GLOBAL,all,0.7120397967392965,0.3672242504769498
