class_id,class_name,mAP50,mAP50-95
0,sheep,0.9051726895171965,0.47719736582533345
1,cattle,0.8588445639696054,0.5337747515196607
2,seal,0.9052385773917221,0.5520904919822236
3,camelus,0.6867273810285408,0.3359401692947342
4,kiang,0.6950385936374837,0.31536444830159166
5,zebra,0.7642550897769947,0.4003894715022359
6,crocodile,0.89075,0.50470331570189
7,elephant,0.5471177270236911,0.14736299288347912
8,deer,0.4608499254923786,0.22750787789643218
9,horse,0.9754347826086954,0.5820186476589002

GLOBAL,all,0.7689429330446307,0.407634953256648
