class_id,class_name,mAP50,mAP50-95
0,sheep,0.9489135906741522,0.5833175051509171
1,cattle,0.9556835615953562,0.6271869498550944
2,seal,0.9815736173549765,0.6911462771464574
3,camelus,0.8032333752820529,0.422976605463544
4,kiang,0.8350772574024511,0.41425494241089994
5,zebra,0.8546211871922463,0.48821283300949236
6,crocodile,0.4563296001924493,0.21149696087536157
7,elephant,0.29991530118785853,0.09123366802304728
8,deer,0.010479492827869221,0.0036928898340242177
9,horse,0.660837282564626,0.3407266684700528

GLOBAL,all,0.6806664266274038,0.38742453002388905
