class_id,class_name,mAP50,mAP50-95
0,sheep,0.9239039308619827,0.5181325185493926
1,cattle,0.8913501730685861,0.5669437735022345
2,seal,0.9273681637645713,0.5974034014153541
3,camelus,0.7177198555423555,0.353118439565444
4,kiang,0.7729024316381347,0.3444840581158065
5,zebra,0.7799027572414674,0.40819799994381667
6,crocodile,0.6840250000000001,0.30336770557016257
7,elephant,0.48485261859160955,0.13193880361307506
8,deer,0.6121509238728752,0.25850611234294163
9,horse,0.955781725888325,0.6237990658126419

GLOBAL,all,0.7749957580469907,0.410589187843087
