class_id,class_name,mAP50,mAP50-95
0,sheep,0.9172489270870496,0.5104926477460685
1,cattle,0.8611752109494872,0.4897067622171741
2,seal,0.9354197489740984,0.5892035835414624
3,camelus,0.6578298438069912,0.2818347570073721
4,kiang,0.7490735207669936,0.31483845525966103
5,zebra,0.6736107214346099,0.3181852298119573
6,crocodile,0.3348421081727766,0.1436465590338614
7,elephant,0.443251226198137,0.11937608627369659
8,deer,0.304366819426202,0.14792367383764282
9,horse,0.955054945054945,0.5549032967187191

GLOBAL,all,0.6831873071871291,0.3470111051447616
