class_id,class_name,mAP50,mAP50-95
0,sheep,0.9277937702107121,0.5284478704661125
1,cattle,0.8782146511285572,0.5297548741730965
2,seal,0.8957670567602034,0.5671971860256455
3,camelus,0.6921580440619262,0.30599346343370193
4,kiang,0.708637655240069,0.3157893053626554
5,zebra,0.6038503104775392,0.284174373629772
6,crocodile,0.061507531816581675,0.02112007419366254
7,elephant,0.3190586496860853,0.09472355789250894
8,deer,0.0022033229060770196,0.0005612198509812566
9,horse,0.48604456339381935,0.25304985007926645

GLOBAL,all,0.557523555568157,0.2900811775107403
