class_id,class_name,mAP50,mAP50-95
0,sheep,0.9501059184138296,0.5797573567978123
1,cattle,0.9615556569026333,0.6443370391246842
2,seal,0.9797669627818354,0.6817100763796455
3,camelus,0.7286791703425537,0.3802121991226422
4,kiang,0.7049959139770913,0.34567266561131016
5,zebra,0.8437616719898234,0.47913441942660995
6,crocodile,0.33103639118108896,0.20287098584601618
7,elephant,0.24676429120877735,0.07657350504115791
8,deer,0.0029814386854490203,0.0012601185202231907
9,horse,0.3536662225501613,0.14463778006876915

GLOBAL,all,0.6103313638033243,0.353616614593887
