class_id,class_name,mAP50,mAP50-95
0,sheep,0.9421744304869876,0.52969254631685
1,cattle,0.9318347115192471,0.6014436820207784
2,seal,0.9668755696937759,0.6233967124691607
3,camelus,0.790752780534394,0.39785764311237115
4,kiang,0.8136112068258936,0.36795523540036956
5,zebra,0.8737170314401841,0.4952037397882466
6,crocodile,0.6960714285714285,0.37521236239950523
7,elephant,0.5227204782451325,0.15013164050165895
8,deer,0.5277652211913404,0.21087591567534636
9,horse,0.9303055354121346,0.564015642875166

GLOBAL,all,0.7995828393920519,0.4315785120559453
