class_id,class_name,mAP50,mAP50-95
0,sheep,0.947710441859815,0.5763431613074431
1,cattle,0.9632404738359929,0.6359058732112893
2,seal,0.9801020501962249,0.692496516785282
3,camelus,0.8244416928983782,0.42573512576682965
4,kiang,0.8495294688698352,0.42828358191789
5,zebra,0.8420311341481044,0.4761476946069199
6,crocodile,0.5069444135708132,0.2963336342974353
7,elephant,0.2625909255701758,0.08388751375133416
8,deer,0.02387770905741856,0.007743411371277313
9,horse,0.7165158015478341,0.3383705984731616

GLOBAL,all,0.6916984111554593,0.3961247111488862
