class_id,class_name,mAP50,mAP50-95
0,sheep,0.9493602035237653,0.5789349965726779
1,cattle,0.9647385968160452,0.652094953935078
2,seal,0.9812197613737271,0.6905361319055519
3,camelus,0.750907995136932,0.38845100921005576
4,kiang,0.6949016782856473,0.3409931505996795
5,zebra,0.8474620978629317,0.475932591893742
6,crocodile,0.3806140519066451,0.21389362984145666
7,elephant,0.28058412334269517,0.08505667486643549
8,deer,0.0034888081437922124,0.001566114819609564
9,horse,0.36724500232398527,0.17558278977069272

GLOBAL,all,0.6220522318716166,0.36030420434149796
