class_id,class_name,mAP50,mAP50-95
0,sheep,0.9238805639508688,0.5015695963377496
1,cattle,0.9074913583397014,0.580792259608948
2,seal,0.9252706133993452,0.5842474566294025
3,camelus,0.7037091120759346,0.34260912646789243
4,kiang,0.7468562938145602,0.35095063263082166
5,zebra,0.7772281073343486,0.41910251412151817
6,crocodile,0.995,0.4126158581453634
7,elephant,0.5829046207116559,0.15612223156593857
8,deer,0.5288950686242312,0.23945231233913217
9,horse,0.9275477528089887,0.602815241957866

GLOBAL,all,0.8018783491059635,0.41902772298046315
