class_id,class_name,mAP50,mAP50-95
0,sheep,0.9257676817341093,0.5300808455006234
1,cattle,0.8567612771618588,0.5030724441908393
2,seal,0.9025079237649327,0.5692506001268005
3,camelus,0.7124972699193696,0.30373927931911554
4,kiang,0.6830701797984107,0.29976800738081716
5,zebra,0.5632623109597107,0.26278922380419684
6,crocodile,0.17269255774352213,0.0700082215470506
7,elephant,0.3330977081111903,0.10248675845006341
8,deer,0.0002180053399619761,8.720213598479044e-05
9,horse,0.6268082801721233,0.36107893316701967

GLOBAL,all,0.5776683194705189,0.3002361515622511
