class_id,class_name,mAP50,mAP50-95
0,sheep,0.9483241979829725,0.5755979054578712
1,cattle,0.9652917915854508,0.6346249816676546
2,seal,0.9808092191213945,0.6943134461419855
3,camelus,0.7724873506736382,0.3994602731542935
4,kiang,0.7598212824749779,0.38215254141512045
5,zebra,0.8521774871385357,0.49025775002222627
6,crocodile,0.4408370368441458,0.2670006017218508
7,elephant,0.28363193457988695,0.0844819752776622
8,deer,0.005876824457973091,0.0024817591796395507
9,horse,0.5647849363607135,0.2866744103864563

GLOBAL,all,0.6574042061219688,0.38170456444247614
