class_id,class_name,mAP50,mAP50-95
0,sheep,0.9414122904017114,0.5248079330347689
1,cattle,0.8789566549647592,0.5411232878792512
2,seal,0.9412184915265841,0.6007436330406495
3,camelus,0.6974242919534979,0.3249957968667422
4,kiang,0.7763161629494062,0.3522907449786364
5,zebra,0.7744699218647981,0.40099155408211995
6,crocodile,0.6850672043010755,0.2891849422605874
7,elephant,0.47721552929357997,0.1264734778307549
8,deer,0.3905498089646818,0.20077162724815958
9,horse,0.8986049888549412,0.5371720641454685

GLOBAL,all,0.7461235345075036,0.3898555061367139
