class_id,class_name,mAP50,mAP50-95
0,sheep,0.9415713047717468,0.5389800414041918
1,cattle,0.9304143002127424,0.5882032666191163
2,seal,0.9473805006207954,0.6440413619287897
3,camelus,0.8037583261151143,0.38838623166049996
4,kiang,0.7967447463342111,0.3661000583461872
5,zebra,0.7654250915270877,0.3759183286974712
6,crocodile,0.184574960520215,0.0698166798834131
7,elephant,0.41847282348749865,0.1143460086240465
8,deer,0.0005520954448540087,0.00021212374453132167
9,horse,0.664806316393909,0.29282421806433434

GLOBAL,all,0.6453700465428174,0.33788283189725804
