class_id,class_name,mAP50,mAP50-95
0,sheep,0.905862779796752,0.4726649148119523
1,cattle,0.8787307097890051,0.5485579510396519
2,seal,0.8956640789563526,0.5444416322927592
3,camelus,0.6836896935443653,0.33293829223860955
4,kiang,0.7132156977924886,0.3329281605447115
5,zebra,0.7864265350545225,0.4056983076360242
6,crocodile,0.95475,0.5376991703296703
7,elephant,0.5507738103926797,0.1517324496021532
8,deer,0.5194662525879916,0.25370372587991713
9,horse,0.995,0.6141824609691929

GLOBAL,all,0.7883579557914158,0.41945470653446415
