class_id,class_name,mAP50,mAP50-95
0,sheep,0.9615146310172497,0.6025934814962373
1,cattle,0.9285346516490446,0.5966391557264973
2,seal,0.6557435113951187,0.4311611218314938
3,camelus,0.7555377270232352,0.37352761656409245
4,kiang,0.5713059341971232,0.265119492182771
5,zebra,0.4309099599063531,0.2511182092191324
6,crocodile,0.00027188682981730877,5.772003089141264e-05
7,elephant,0.00040868252322099144,0.0001444627676876735
8,deer,0.0,0.0
9,horse,0.0,0.0

GLOBAL,all,0.43042269845411624,0.2520361259818803
