class_id,class_name,mAP50,mAP50-95
0,sheep,0.9513909591696701,0.5773390451829046
1,cattle,0.9596147975191004,0.6309031489686616
2,seal,0.9825546171645391,0.6888636528141304
3,camelus,0.8226481562120247,0.43255795387006535
4,kiang,0.8311152786047906,0.4173572177017464
5,zebra,0.8471206239684342,0.48601102895664117
6,crocodile,0.5064611355707703,0.31923329227016195
7,elephant,0.2932882921963168,0.09045590282655323
8,deer,0.099752604250717,0.02857548754010854
9,horse,0.7540979213138002,0.3659945044234171

GLOBAL,all,0.7048044385970162,0.40372912345543904
