class_id,class_name,mAP50,mAP50-95
0,sheep,0.9399505739813987,0.5347799751513798
1,cattle,0.92989084604824,0.606637917179915
2,seal,0.9651392272191576,0.6286296911374041
3,camelus,0.7982516315909853,0.39559354536871816
4,kiang,0.8416531917467228,0.38790674092521726
5,zebra,0.8693865727164227,0.48548176614633165
6,crocodile,0.4223019943019943,0.200495278547674
7,elephant,0.5320486507630969,0.14589130079955254
8,deer,0.5309021882663647,0.2764957525534265
9,horse,0.9057187533010794,0.5442981306168081

GLOBAL,all,0.7735243629935462,0.42062100984264267
