class_id,class_name,mAP50,mAP50-95
0,sheep,0.9282521488375616,0.5009239935007257
1,cattle,0.8961924755947437,0.5794772419856082
2,seal,0.9190671236408894,0.5711669479101633
3,camelus,0.7017642093916884,0.3494149195989515
4,kiang,0.7443171733124662,0.33926224721620885
5,zebra,0.8197114524928036,0.4302992946953643
6,crocodile,0.95475,0.3988868747057759
7,elephant,0.5875944968142596,0.1702613305232745
8,deer,0.5338802886281189,0.26367925047986507
9,horse,0.9310296645878983,0.6088693252491747

GLOBAL,all,0.801655903330043,0.4212241425865112
