class_id,class_name,mAP50,mAP50-95
0,sheep,0.9259232018590255,0.4980566034804161
1,cattle,0.9178762186864341,0.5896253936240471
2,seal,0.9172465162466462,0.5817621074511088
3,camelus,0.6852626160118743,0.35029794368112466
4,kiang,0.7370300460367111,0.3335528543177916
5,zebra,0.7936964597997477,0.4184118717814801
6,crocodile,0.971,0.3474064593128391
7,elephant,0.5424465160951568,0.14634287818383837
8,deer,0.6280316171617163,0.282498190031382
9,horse,0.9401712473572938,0.6046931896958525

GLOBAL,all,0.8058684439254605,0.415264749155988
