class_id,class_name,mAP50,mAP50-95
0,sheep,0.9406744690870485,0.5395580454508878
1,cattle,0.9049268802539112,0.5507700284392139
2,seal,0.9510594629879631,0.6185837479944973
3,camelus,0.7115773106056511,0.33249223495477953
4,kiang,0.8192083495107956,0.3749683240349767
5,zebra,0.732735935259237,0.36684283557016284
6,crocodile,0.4249064265536723,0.17795811325739055
7,elephant,0.5071981919659188,0.13268789974107706
8,deer,0.39439893370258117,0.19634638376278243
9,horse,0.9528767389194432,0.48283525769520586

GLOBAL,all,0.733956269884622,0.37730428709009745
