class_id,class_name,mAP50,mAP50-95
0,sheep,0.9418000798495929,0.5403407438301471
1,cattle,0.9358421979744906,0.606966125477593
2,seal,0.9582097921389336,0.6271768329447368
3,camelus,0.7934092864688977,0.39079585735387673
4,kiang,0.8330077163774567,0.3862506306136751
5,zebra,0.8654962752324067,0.4877447721540099
6,crocodile,0.4558981406648981,0.164631368231971
7,elephant,0.5371673617366933,0.1456352330432129
8,deer,0.4179043859649123,0.2039365002342814
9,horse,0.9042190781685568,0.552510207012942

GLOBAL,all,0.7642954314576839,0.41059882708964457
