class_id,class_name,mAP50,mAP50-95
0,sheep,0.9370703577190758,0.5204556842244157
1,cattle,0.8843879165730983,0.5705479126590438
2,seal,0.925336717533406,0.585119810404122
3,camelus,0.7142145036089471,0.3498743255776812
4,kiang,0.7516683403525298,0.33441971815320337
5,zebra,0.7795377138188984,0.40781878198195554
6,crocodile,0.845,0.41404606083943013
7,elephant,0.5238175311605024,0.1370325014409131
8,deer,0.5897485621949612,0.28099059574374535
9,horse,0.9304532348804501,0.5790021044288854

GLOBAL,all,0.7881234877841868,0.41793074954533954
