class_id,class_name,mAP50,mAP50-95
0,sheep,0.9370772394775059,0.5206387764453122
1,cattle,0.9222866490430212,0.6069928285777377
2,seal,0.9573288087695899,0.6252775843540312
3,camelus,0.7819299526395934,0.38710181268882693
4,kiang,0.7767142172897359,0.35969811188976186
5,zebra,0.8711121860398428,0.48385037160113836
6,crocodile,0.8203233082706768,0.36901496832991576
7,elephant,0.5581279285923428,0.16103809532267127
8,deer,0.6230506061579653,0.2664836747141235
9,horse,0.9335485114585564,0.6060095943980665

GLOBAL,all,0.818149940773883,0.4386105818321585
