class_id,class_name,mAP50,mAP50-95
0,sheep,0.945870969745436,0.5449288462172981
1,cattle,0.9361665299749307,0.6012357413756874
2,seal,0.9630016299825817,0.6346684606405619
3,camelus,0.7960318595801769,0.3811593689276071
4,kiang,0.8235834750118664,0.3780385033441318
5,zebra,0.8359570494917324,0.44630778658586073
6,crocodile,0.5101662430070772,0.15437658549761524
7,elephant,0.4911008926643146,0.12999580477401132
8,deer,0.2872567922233809,0.15532415361962904
9,horse,0.919018076983014,0.5369582736474876

GLOBAL,all,0.7508153518664511,0.39629935246298914
