class_id,class_name,mAP50,mAP50-95
0,sheep,0.9038104141648309,0.4800660782513285
1,cattle,0.8451791326528972,0.5381174546862699
2,seal,0.872979027543106,0.5415167130150201
3,camelus,0.687212869336975,0.3318450634524378
4,kiang,0.7181526158834071,0.33769287852579244
5,zebra,0.7424891985654468,0.38296075319111633
6,crocodile,0.7604255319148936,0.446057042349526
7,elephant,0.5117188882994048,0.13641223116093526
8,deer,0.3584511651492996,0.21065771970375965
9,horse,0.995,0.5368630719433799

GLOBAL,all,0.7395418843510261,0.39421890062795656
