class_id,class_name,mAP50,mAP50-95
0,sheep,0.9223070584969728,0.5000198340628481
1,cattle,0.8774235002162021,0.5539208711840435
2,seal,0.9061970639969033,0.5751259240745517
3,camelus,0.6248391235053857,0.29292419351401405
4,kiang,0.7315203330755873,0.3263639813198699
5,zebra,0.7414113788688605,0.3516523777042867
6,crocodile,0.8223426573426572,0.24062007443485664
7,elephant,0.4203899678656765,0.1081168568826619
8,deer,0.3401841557227251,0.20669085233368922
9,horse,0.9409999999999998,0.438060768538553

GLOBAL,all,0.7327615239090971,0.3593495734049375
