class_id,class_name,mAP50,mAP50-95
0,sheep,0.9485567802954392,0.5631643816852487
1,cattle,0.9656889298787134,0.643927150452383
2,seal,0.9819065731987863,0.6897975121179102
3,camelus,0.678253657282147,0.3447228923476483
4,kiang,0.8358279060728984,0.41053731069140575
5,zebra,0.8508754512157943,0.4759628401681562
6,crocodile,0.29574898185235743,0.15338629033522141
7,elephant,0.23339613006067017,0.07227033670923884
8,deer,0.001238074373235335,0.00043214130099465995
9,horse,0.14937924018666454,0.07085884247696175

GLOBAL,all,0.5940871724416706,0.34250596982851694
