class_id,class_name,mAP50,mAP50-95
0,sheep,0.9098460832771789,0.46864663554808483
1,cattle,0.8545518994182448,0.5335142581254668
2,seal,0.8949474635115335,0.5455165171780572
3,camelus,0.6761237693545161,0.32024140966141446
4,kiang,0.6992296325752854,0.3210111714442132
5,zebra,0.7907986410063678,0.4210744309639267
6,crocodile,0.8893283582089551,0.5523861837828886
7,elephant,0.5552847053735761,0.15163102562115144
8,deer,0.411131791647957,0.20783578287396387
9,horse,0.9842,0.609996123525869

GLOBAL,all,0.7665442344373614,0.41318535387250366
