class_id,class_name,mAP50,mAP50-95
0,sheep,0.939248338688458,0.5254765820574063
1,cattle,0.9369308761999133,0.6081373623361815
2,seal,0.9561674706991095,0.6263481849942302
3,camelus,0.7877818443955433,0.38940368416958254
4,kiang,0.8109610311676054,0.37762113294198807
5,zebra,0.8907157131293313,0.48543837067589957
6,crocodile,0.7197555429906896,0.31626468761947846
7,elephant,0.554053425184903,0.1554235371853085
8,deer,0.5792763094200793,0.26389729637622106
9,horse,0.9126001804492564,0.586404019030023

GLOBAL,all,0.8087490732324888,0.43344148573863195
