class_id,class_name,mAP50,mAP50-95
0,sheep,0.9175123065940158,0.5000058014089268
1,cattle,0.8542885626411695,0.4917357425132189
2,seal,0.9362290105939987,0.5940477335502967
3,camelus,0.6775936202845249,0.2819448113490666
4,kiang,0.7450439569583196,0.31327924958671066
5,zebra,0.6672839614695538,0.3091392569515219
6,crocodile,0.3062111063643269,0.11143513353423092
7,elephant,0.435314180415931,0.1284722172170705
8,deer,0.2821497780399078,0.16891485900935438
9,horse,0.9518333333333332,0.5121641901556333

GLOBAL,all,0.6773459816695081,0.34111389952760296
