class_id,class_name,mAP50,mAP50-95
0,sheep,0.9084788729045086,0.5162240534877469
1,cattle,0.913870795413881,0.5689659409859392
2,seal,0.9188671681639365,0.576851582958787
3,camelus,0.7416131738057794,0.3408252357658269
4,kiang,0.6507138988004608,0.2650224519486245
5,zebra,0.6545658912992063,0.31545078501182666
6,crocodile,0.014339703263150897,0.006533946997448188
7,elephant,0.22288103729353292,0.06110373713789781
8,deer,6.705565977137535e-05,6.705565977137535e-06
9,horse,0.009396334700365168,0.004536611063024961

GLOBAL,all,0.5034793931304592,0.2655521050923099
