class_id,class_name,mAP50,mAP50-95
0,sheep,0.9195010865347502,0.49532711001628105
1,cattle,0.8609083583974875,0.5458900961557583
2,seal,0.874849404016552,0.5509134849367773
3,camelus,0.6623825594688667,0.3166229172371987
4,kiang,0.6917604417861511,0.3052529826483899
5,zebra,0.7449322460753254,0.3858121855655688
6,crocodile,0.66875,0.28294351151229724
7,elephant,0.526476642459153,0.13501413406575508
8,deer,0.31961520842876767,0.1719764581019835
9,horse,0.9308333333333331,0.496244702845118

GLOBAL,all,0.7200009280500386,0.36859975830851277
