class_id,class_name,mAP50,mAP50-95
0,sheep,0.9450598398297955,0.5337183597837857
1,cattle,0.9235929422515655,0.5858444450577355
2,seal,0.96046017624507,0.6288658771315168
3,camelus,0.7926772604973232,0.3661597365502134
4,kiang,0.8222054835426185,0.36743875124236514
5,zebra,0.8740662456396096,0.4771387675899386
6,crocodile,0.4053597761588005,0.18425911597032313
7,elephant,0.5034440784265575,0.13820398680084722
8,deer,0.3218909722222223,0.17916070712491977
9,horse,0.8325521367521366,0.4746504720135425

GLOBAL,all,0.7381308911565699,0.39354402192651866
