class_id,class_name,mAP50,mAP50-95
0,sheep,0.9256611835247157,0.5031633899414818
1,cattle,0.8963596609297886,0.5755702930206885
2,seal,0.9091564590924693,0.5722147044298297
3,camelus,0.7062857042860493,0.34153915296321974
4,kiang,0.7255811135638328,0.3367935722024948
5,zebra,0.7631272673626733,0.4169324488623343
6,crocodile,0.837063492063492,0.3628790161986162
7,elephant,0.5662121372863766,0.15512835953597687
8,deer,0.6115754545454546,0.27009423623995055
9,horse,0.9460357771260999,0.5922678732198758

GLOBAL,all,0.7887058249780952,0.41265830466144676
