class_id,class_name,mAP50,mAP50-95
0,sheep,0.9277475318673953,0.5185971669690115
1,cattle,0.8706555155633937,0.5601668574495122
2,seal,0.9330534605795909,0.6027757389382936
3,camelus,0.7060814459242615,0.3449987389123394
4,kiang,0.7609981468807425,0.3443977087690632
5,zebra,0.7656403269113939,0.3951141916240786
6,crocodile,0.8359961685823757,0.32288688716264585
7,elephant,0.4989656278199601,0.13980621347622518
8,deer,0.6593807711762187,0.30957406137615545
9,horse,0.9557298578199053,0.6174577240915455

GLOBAL,all,0.7914248853125238,0.4155775288768871
