class_id,class_name,mAP50,mAP50-95
0,sheep,0.9368275225106183,0.5610171292262627
1,cattle,0.9464512186096721,0.6068341076307846
2,seal,0.9451071172876965,0.6320465785534911
3,camelus,0.7863590480337922,0.393399244745556
4,kiang,0.8018600524482424,0.380936665584179
5,zebra,0.7164923678933519,0.3720565538654366
6,crocodile,0.08177616204812913,0.012590303790012969
7,elephant,0.27549860719627706,0.07424081658635018
8,deer,0.00018312472710135846,4.480872300180071e-05
9,horse,0.09977516307421502,0.016629855582983265

GLOBAL,all,0.5590330383829095,0.30497960642880584
