class_id,class_name,mAP50,mAP50-95
0,sheep,0.948721082901995,0.5700961813855729
1,cattle,0.9599223827051039,0.6351150406748648
2,seal,0.9857392921080586,0.6996930644113948
3,camelus,0.8448225670755702,0.44176573369390704
4,kiang,0.8227299125507376,0.41734547423449986
5,zebra,0.8613500528855943,0.5007476249379483
6,crocodile,0.6095145865043122,0.30051813702962243
7,elephant,0.37209553683304997,0.11989643362362083
8,deer,0.13282779008827197,0.04483574778879027
9,horse,0.7713594128801134,0.3525537944518269

GLOBAL,all,0.7309082616532807,0.4082567232232048
