class_id,class_name,mAP50,mAP50-95
0,sheep,0.9535427571560857,0.582430815652017
1,cattle,0.9484195093739054,0.6036743112586239
2,seal,0.6685227208151088,0.42728698383878233
3,camelus,0.7873196877335839,0.3901651901286568
4,kiang,0.7116551370409981,0.3390280726241178
5,zebra,0.30655245741551185,0.1788689087870998
6,crocodile,0.008718865857472955,0.0016037171612009577
7,elephant,0.001035391088774694,0.00039360353521749794
8,deer,0.0,0.0
9,horse,0.0001142331679085891,1.142331679085891e-05

GLOBAL,all,0.4385880759649351,0.25234630263025065
