class_id,class_name,mAP50,mAP50-95
0,sheep,0.9169105592180071,0.49771686418722183
1,cattle,0.891111022752827,0.5205296455365453
2,seal,0.9211313278307355,0.5900072271120789
3,camelus,0.6954039674992736,0.31140230303829214
4,kiang,0.7257909294632123,0.32688041355051956
5,zebra,0.7051970540872731,0.3365151990282607
6,crocodile,0.41203474903474907,0.15356909228182664
7,elephant,0.4673452936894143,0.1327029569556903
8,deer,0.35693091624211853,0.1544621912539103
9,horse,0.8848905981880915,0.5012859696926331

GLOBAL,all,0.6976746418005703,0.35250718626369787
