class_id,class_name,mAP50,mAP50-95
0,sheep,0.9281557906463948,0.5039193150484725
1,cattle,0.9109306665668827,0.5872469032896196
2,seal,0.9196790642239816,0.5716121280991355
3,camelus,0.7063532150948941,0.3496483047904061
4,kiang,0.7469442941629465,0.34699470424596296
5,zebra,0.8097964215961486,0.44230185786656284
6,crocodile,0.9283333333333333,0.4518853130067374
7,elephant,0.5821026333152844,0.15529161574477177
8,deer,0.5582129870129869,0.27683178669815034
9,horse,0.9437730530339226,0.6437722275309231

GLOBAL,all,0.8034281458986776,0.43295041563207426
