class_id,class_name,mAP50,mAP50-95
0,sheep,0.9196910117953597,0.5199443641461239
1,cattle,0.8765997933580526,0.5226054931883027
2,seal,0.9498148262952714,0.5967118899272214
3,camelus,0.6318962969488885,0.24037441600718723
4,kiang,0.6865933772345186,0.29942516834500965
5,zebra,0.5808866576033507,0.2500981303494421
6,crocodile,0.4701075428735817,0.20734533125591362
7,elephant,0.41632413048336864,0.11633682483566898
8,deer,0.21892228179837483,0.11224459364193158
9,horse,0.9778701298701299,0.49603324622080996

GLOBAL,all,0.6728706048260897,0.33611194579176124
